1.566    2          lowR9            281613  281692  1.0101  0.006  0.0     0.0
1.566    2         highR9            281693  281706  1.0096  0.006  0.0     0.0
1.566    2          lowR9            281693  281706  1.0142  0.006  0.0     0.0
1.566    2         highR9            281707  281725  1.0109  0.006  0.0     0.0
1.566    2          lowR9            281707  281725  1.0156  0.006  0.0     0.0
1.566    2         highR9            281726  281796  1.0061  0.006  0.0     0.0
1.566    2          lowR9            281726  281796  1.0107  0.006  0.0     0.0
1.566    2         highR9            281797  281975  1.0084  0.006  0.0     0.0
1.566    2          lowR9            281797  281975  1.0130  0.006  0.0     0.0
1.566    2         highR9            281976  282036  1.0071  0.006  0.0     0.0
1.566    2          lowR9            281976  282036  1.0117  0.006  0.0     0.0
1.566    2         highR9            282037  282091  1.0076  0.006  0.0     0.0
1.566    2          lowR9            282037  282091  1.0122  0.006  0.0     0.0
1.566    2         highR9            282092  282707  1.0066  0.006  0.0     0.0
1.566    2          lowR9            282092  282707  1.0112  0.006  0.0     0.0
1.566    2         highR9            282708  282734  1.0104  0.006  0.0     0.0
1.566    2          lowR9            282708  282734  1.0151  0.006  0.0     0.0
1.566    2         highR9            282735  282799  1.0074  0.006  0.0     0.0
1.566    2          lowR9            282735  282799  1.0120  0.006  0.0     0.0
1.566    2         highR9            282800  282813  1.0105  0.006  0.0     0.0
1.566    2          lowR9            282800  282813  1.0151  0.006  0.0     0.0
1.566    2         highR9            282814  282841  1.0069  0.006  0.0     0.0
1.566    2          lowR9            282814  282841  1.0115  0.006  0.0     0.0
1.566    2         highR9            282842  283041  1.0095  0.006  0.0     0.0
1.566    2          lowR9            282842  283041  1.0141  0.006  0.0     0.0
1.566    2         highR9            283042  283051  1.0115  0.006  0.0     0.0
1.566    2          lowR9            283042  283051  1.0162  0.006  0.0     0.0
1.566    2         highR9            283052  283269  1.0114  0.006  0.0     0.0
1.566    2          lowR9            283052  283269  1.0161  0.006  0.0     0.0
1.566    2         highR9            283270  283282  1.0112  0.006  0.0     0.0
1.566    2          lowR9            283270  283282  1.0159  0.006  0.0     0.0
1.566    2         highR9            283283  283304  1.0067  0.006  0.0     0.0
1.566    2          lowR9            283283  283304  1.0114  0.006  0.0     0.0
1.566    2         highR9            283305  283307  1.0114  0.006  0.0     0.0
1.566    2          lowR9            283305  283307  1.0161  0.006  0.0     0.0
1.566    2         highR9            283308  283352  1.0070  0.006  0.0     0.0
1.566    2          lowR9            283308  283352  1.0116  0.006  0.0     0.0
1.566    2         highR9            283353  283357  1.0117  0.006  0.0     0.0
1.566    2          lowR9            283353  283357  1.0164  0.006  0.0     0.0
1.566    2         highR9            283358  283407  1.0080  0.006  0.0     0.0
1.566    2          lowR9            283358  283407  1.0126  0.006  0.0     0.0
1.566    2         highR9            283408  283415  1.0092  0.006  0.0     0.0
1.566    2          lowR9            283408  283415  1.0139  0.006  0.0     0.0
1.566    2         highR9            283416  283477  1.0101  0.006  0.0     0.0
1.566    2          lowR9            283416  283477  1.0147  0.006  0.0     0.0
1.566    2         highR9            283478  283547  1.0100  0.006  0.0     0.0
1.566    2          lowR9            283478  283547  1.0146  0.006  0.0     0.0
1.566    2         highR9            283548  283819  1.0106  0.006  0.0     0.0
1.566    2          lowR9            283548  283819  1.0153  0.006  0.0     0.0
1.566    2         highR9            283820  283829  1.0092  0.006  0.0     0.0
1.566    2          lowR9            283820  283829  1.0138  0.006  0.0     0.0
1.566    2         highR9            283830  283864  1.0071  0.006  0.0     0.0
1.566    2          lowR9            283830  283864  1.0117  0.006  0.0     0.0
1.566    2         highR9            283865  283875  1.0095  0.006  0.0     0.0
1.566    2          lowR9            283865  283875  1.0141  0.006  0.0     0.0
1.566    2         highR9            283876  283876  1.0100  0.006  0.0     0.0
1.566    2          lowR9            283876  283876  1.0147  0.006  0.0     0.0
1.566    2         highR9            283877  283884  1.0073  0.006  0.0     0.0
1.566    2          lowR9            283877  283884  1.0120  0.006  0.0     0.0
1.566    2         highR9            283885  283933  1.0076  0.006  0.0     0.0
1.566    2          lowR9            283885  283933  1.0122  0.006  0.0     0.0
1.566    2         highR9            283934  283945  1.0078  0.006  0.0     0.0
1.566    2          lowR9            283934  283945  1.0124  0.006  0.0     0.0
1.566    2         highR9            283946  283963  1.0085  0.006  0.0     0.0
1.566    2          lowR9            283946  283963  1.0131  0.006  0.0     0.0
1.566    2         highR9            283964  284024  1.0056  0.006  0.0     0.0
1.566    2          lowR9            283964  284024  1.0102  0.006  0.0     0.0
1.566    2         highR9            284025  284044  1.0080  0.006  0.0     0.0
1.566    2          lowR9            284025  284044  1.0126  0.006  0.0     0.0
2    2.5          lowR9              273158  273445  1.0225  0.006  0.0     0.0
2    2.5         highR9              273158  273445  1.0149  0.006  0.0     0.0
2    2.5          lowR9              273446  273493  1.0165  0.006  0.0     0.0
2    2.5         highR9              273446  273493  1.0090  0.006  0.0     0.0
2    2.5          lowR9              273494  273724  1.0185  0.006  0.0     0.0
2    2.5         highR9              273494  273724  1.0109  0.006  0.0     0.0
2    2.5          lowR9              273725  273727  1.0195  0.006  0.0     0.0
2    2.5         highR9              273725  273727  1.0119  0.006  0.0     0.0
2    2.5          lowR9              273728  274093  1.0173  0.006  0.0     0.0
2    2.5         highR9              273728  274093  1.0097  0.006  0.0     0.0
2    2.5          lowR9              274094  274171  1.0225  0.006  0.0     0.0
2    2.5         highR9              274094  274171  1.0149  0.006  0.0     0.0
2    2.5          lowR9              274172  274240  1.0226  0.006  0.0     0.0
2    2.5         highR9              274172  274240  1.0149  0.006  0.0     0.0
2    2.5          lowR9              274241  274243  1.0193  0.006  0.0     0.0
2    2.5         highR9              274241  274243  1.0117  0.006  0.0     0.0
2    2.5          lowR9              274244  274250  1.0211  0.006  0.0     0.0
2    2.5         highR9              274244  274250  1.0135  0.006  0.0     0.0
2    2.5          lowR9              274251  274315  1.0194  0.006  0.0     0.0
2    2.5         highR9              274251  274315  1.0118  0.006  0.0     0.0
2    2.5          lowR9              274316  274316  1.0189  0.006  0.0     0.0
2    2.5         highR9              274316  274316  1.0113  0.006  0.0     0.0
2    2.5          lowR9              274317  274335  1.0193  0.006  0.0     0.0
2    2.5         highR9              274317  274335  1.0117  0.006  0.0     0.0
2    2.5          lowR9              274336  274343  1.0192  0.006  0.0     0.0
2    2.5         highR9              274336  274343  1.0117  0.006  0.0     0.0
2    2.5          lowR9              274344  274387  1.0174  0.006  0.0     0.0
2    2.5         highR9              274344  274387  1.0098  0.006  0.0     0.0
2    2.5          lowR9              274388  274421  1.0182  0.006  0.0     0.0
2    2.5         highR9              274388  274421  1.0106  0.006  0.0     0.0
2    2.5          lowR9              274422  274439  1.0162  0.006  0.0     0.0
2    2.5         highR9              274422  274439  1.0087  0.006  0.0     0.0
2    2.5          lowR9              274440  274441  1.0180  0.006  0.0     0.0
2    2.5         highR9              274440  274441  1.0105  0.006  0.0     0.0
2    2.5          lowR9              274442  274967  1.0164  0.006  0.0     0.0
2    2.5         highR9              274442  274967  1.0089  0.006  0.0     0.0
2    2.5          lowR9              274968  274968  1.0171  0.006  0.0     0.0
2    2.5         highR9              274968  274968  1.0095  0.006  0.0     0.0
2    2.5          lowR9              274969  274969  1.0164  0.006  0.0     0.0
2    2.5         highR9              274969  274969  1.0088  0.006  0.0     0.0
2    2.5          lowR9              274970  274997  1.0168  0.006  0.0     0.0
2    2.5         highR9              274970  274997  1.0092  0.006  0.0     0.0
2    2.5          lowR9              274998  274998  1.0191  0.006  0.0     0.0
2    2.5         highR9              274998  274998  1.0115  0.006  0.0     0.0
2    2.5          lowR9              274999  274999  1.0158  0.006  0.0     0.0
2    2.5         highR9              274999  274999  1.0082  0.006  0.0     0.0
2    2.5          lowR9              275000  275067  1.0146  0.006  0.0     0.0
2    2.5         highR9              275000  275067  1.0070  0.006  0.0     0.0
2    2.5          lowR9              275068  275072  1.0144  0.006  0.0     0.0
2    2.5         highR9              275068  275072  1.0069  0.006  0.0     0.0
2    2.5          lowR9              275073  275123  1.0138  0.006  0.0     0.0
2    2.5         highR9              275073  275123  1.0063  0.006  0.0     0.0
2    2.5          lowR9              275124  275281  1.0144  0.006  0.0     0.0
2    2.5         highR9              275124  275281  1.0068  0.006  0.0     0.0
2    2.5          lowR9              275282  275309  1.0162  0.006  0.0     0.0
2    2.5         highR9              275282  275309  1.0086  0.006  0.0     0.0
2    2.5          lowR9              275310  275310  1.0117  0.006  0.0     0.0
2    2.5         highR9              275310  275310  1.0041  0.006  0.0     0.0
2    2.5          lowR9              275311  275336  1.0114  0.006  0.0     0.0
2    2.5         highR9              275311  275336  1.0039  0.006  0.0     0.0
2    2.5          lowR9              275337  275343  1.0127  0.006  0.0     0.0
2    2.5         highR9              275337  275343  1.0051  0.006  0.0     0.0
2    2.5          lowR9              275344  275374  1.0135  0.006  0.0     0.0
2    2.5         highR9              275344  275374  1.0060  0.006  0.0     0.0
2    2.5          lowR9              275375  275375  1.0124  0.006  0.0     0.0
2    2.5         highR9              275375  275375  1.0049  0.006  0.0     0.0
2    2.5          lowR9              275376  275656  1.0096  0.006  0.0     0.0
2    2.5         highR9              275376  275656  1.0020  0.006  0.0     0.0
2    2.5          lowR9              275657  275775  1.0161  0.006  0.0     0.0
2    2.5         highR9              275657  275775  1.0086  0.006  0.0     0.0
2    2.5          lowR9              275776  275781  1.0132  0.006  0.0     0.0
2    2.5         highR9              275776  275781  1.0056  0.006  0.0     0.0
2    2.5          lowR9              275782  275831  1.0143  0.006  0.0     0.0
2    2.5         highR9              275782  275831  1.0067  0.006  0.0     0.0
2    2.5          lowR9              275832  275834  1.0141  0.006  0.0     0.0
2    2.5         highR9              275832  275834  1.0065  0.006  0.0     0.0
2    2.5          lowR9              275835  275846  1.0101  0.006  0.0     0.0
2    2.5         highR9              275835  275846  1.0026  0.006  0.0     0.0
2    2.5          lowR9              275847  275885  1.0088  0.006  0.0     0.0
2    2.5         highR9              275847  275885  1.0013  0.006  0.0     0.0
2    2.5          lowR9              275886  275910  1.0088  0.006  0.0     0.0
2    2.5         highR9              275886  275910  1.0013  0.006  0.0     0.0
2    2.5          lowR9              275911  275912  1.0118  0.006  0.0     0.0
2    2.5         highR9              275911  275912  1.0042  0.006  0.0     0.0
2    2.5          lowR9              275913  275919  1.0119  0.006  0.0     0.0
2    2.5         highR9              275913  275919  1.0044  0.006  0.0     0.0
2    2.5          lowR9              275920  276241  1.0112  0.006  0.0     0.0
2    2.5         highR9              275920  276241  1.0036  0.006  0.0     0.0
2    2.5          lowR9              276242  276243  1.0098  0.006  0.0     0.0
2    2.5         highR9              276242  276243  1.0022  0.006  0.0     0.0
2    2.5          lowR9              276244  276281  1.0090  0.006  0.0     0.0
2    2.5         highR9              276244  276281  1.0015  0.006  0.0     0.0
2    2.5          lowR9              276282  276282  1.0116  0.006  0.0     0.0
2    2.5         highR9              276282  276282  1.0041  0.006  0.0     0.0
2    2.5          lowR9              276283  276314  1.0094  0.006  0.0     0.0
2    2.5         highR9              276283  276314  1.0019  0.006  0.0     0.0
2    2.5          lowR9              276315  276360  1.0107  0.006  0.0     0.0
2    2.5         highR9              276315  276360  1.0032  0.006  0.0     0.0
2    2.5          lowR9              276361  276362  1.0108  0.006  0.0     0.0
2    2.5         highR9              276361  276362  1.0033  0.006  0.0     0.0
2    2.5          lowR9              276363  276383  1.0100  0.006  0.0     0.0
2    2.5         highR9              276363  276383  1.0025  0.006  0.0     0.0
2    2.5          lowR9              276384  276436  1.0091  0.006  0.0     0.0
2    2.5         highR9              276384  276436  1.0016  0.006  0.0     0.0
2    2.5          lowR9              276437  276453  1.0086  0.006  0.0     0.0
2    2.5         highR9              276437  276453  1.0010  0.006  0.0     0.0
2    2.5          lowR9              276454  276500  1.0062  0.006  0.0     0.0
2    2.5         highR9              276454  276500  0.9987  0.006  0.0     0.0
2    2.5          lowR9              276501  276524  1.0071  0.006  0.0     0.0
2    2.5         highR9              276501  276524  0.9996  0.006  0.0     0.0
2    2.5          lowR9              276525  276526  1.0069  0.006  0.0     0.0
2    2.5         highR9              276525  276526  0.9994  0.006  0.0     0.0
2    2.5          lowR9              276527  276542  1.0054  0.006  0.0     0.0
2    2.5         highR9              276527  276542  0.9979  0.006  0.0     0.0
2    2.5          lowR9              276543  276581  1.0044  0.006  0.0     0.0
2    2.5         highR9              276543  276581  0.9969  0.006  0.0     0.0
2    2.5          lowR9              276582  276584  1.0074  0.006  0.0     0.0
2    2.5         highR9              276582  276584  0.9999  0.006  0.0     0.0
2    2.5          lowR9              276585  276586  1.0029  0.006  0.0     0.0
2    2.5         highR9              276585  276586  0.9954  0.006  0.0     0.0
2    2.5          lowR9              276587  276654  1.0055  0.006  0.0     0.0
2    2.5         highR9              276587  276654  0.9980  0.006  0.0     0.0
2    2.5          lowR9              276655  276658  1.0081  0.006  0.0     0.0
2    2.5         highR9              276655  276658  1.0006  0.006  0.0     0.0
2    2.5          lowR9              276659  276775  1.0053  0.006  0.0     0.0
2    2.5         highR9              276659  276775  0.9978  0.006  0.0     0.0
2    2.5          lowR9              276776  276793  1.0038  0.006  0.0     0.0
2    2.5         highR9              276776  276793  0.9963  0.006  0.0     0.0
2    2.5          lowR9              276794  276807  1.0051  0.006  0.0     0.0
2    2.5         highR9              276794  276807  0.9976  0.006  0.0     0.0
2    2.5          lowR9              276808  276810  1.0055  0.006  0.0     0.0
2    2.5         highR9              276808  276810  0.9980  0.006  0.0     0.0
2    2.5          lowR9              276811  276830  1.0038  0.006  0.0     0.0
2    2.5         highR9              276811  276830  0.9963  0.006  0.0     0.0
2    2.5          lowR9              276831  276869  1.0041  0.006  0.0     0.0
2    2.5         highR9              276831  276869  0.9966  0.006  0.0     0.0
2    2.5          lowR9              276870  276934  1.0029  0.006  0.0     0.0
2    2.5         highR9              276870  276934  0.9954  0.006  0.0     0.0
2    2.5          lowR9              276935  276949  1.0057  0.006  0.0     0.0
2    2.5         highR9              276935  276949  0.9982  0.006  0.0     0.0
2    2.5          lowR9              276950  277068  1.0008  0.006  0.0     0.0
2    2.5         highR9              276950  277068  0.9934  0.006  0.0     0.0
2    2.5          lowR9              277069  277075  1.0050  0.006  0.0     0.0
2    2.5         highR9              277069  277075  0.9975  0.006  0.0     0.0
2    2.5          lowR9              277076  277086  0.9995  0.006  0.0     0.0
2    2.5         highR9              277076  277086  0.9921  0.006  0.0     0.0
2    2.5          lowR9              277087  277095  1.0023  0.006  0.0     0.0
2    2.5         highR9              277087  277095  0.9949  0.006  0.0     0.0
2    2.5          lowR9              277096  277111  1.0018  0.006  0.0     0.0
2    2.5         highR9              277096  277111  0.9944  0.006  0.0     0.0
2    2.5          lowR9              277112  277147  1.0025  0.006  0.0     0.0
2    2.5         highR9              277112  277147  0.9950  0.006  0.0     0.0
2    2.5          lowR9              277148  277167  1.0040  0.006  0.0     0.0
2    2.5         highR9              277148  277167  0.9965  0.006  0.0     0.0
2    2.5          lowR9              277168  277193  1.0009  0.006  0.0     0.0
2    2.5         highR9              277168  277193  0.9934  0.006  0.0     0.0
2    2.5          lowR9              277194  277304  1.0022  0.006  0.0     0.0
2    2.5         highR9              277194  277304  0.9947  0.006  0.0     0.0
2    2.5          lowR9              277305  277980  1.0030  0.006  0.0     0.0
2    2.5         highR9              277305  277980  0.9956  0.006  0.0     0.0
2    2.5          lowR9              277981  278017  1.0068  0.006  0.0     0.0
2    2.5         highR9              277981  278017  0.9993  0.006  0.0     0.0
2    2.5          lowR9              278018  278166  1.0007  0.006  0.0     0.0
2    2.5         highR9              278018  278166  0.9932  0.006  0.0     0.0
2    2.5          lowR9              278167  278174  0.9999  0.006  0.0     0.0
2    2.5         highR9              278167  278174  0.9924  0.006  0.0     0.0
2    2.5          lowR9              278175  278239  1.0013  0.006  0.0     0.0
2    2.5         highR9              278175  278239  0.9938  0.006  0.0     0.0
2    2.5          lowR9              278240  278307  0.9979  0.006  0.0     0.0
2    2.5         highR9              278240  278307  0.9905  0.006  0.0     0.0
2    2.5          lowR9              278308  278309  0.9986  0.006  0.0     0.0
2    2.5         highR9              278308  278309  0.9911  0.006  0.0     0.0
2    2.5          lowR9              278310  278344  0.9979  0.006  0.0     0.0
2    2.5         highR9              278310  278344  0.9905  0.006  0.0     0.0
2    2.5          lowR9              278345  278348  1.0010  0.006  0.0     0.0
2    2.5         highR9              278345  278348  0.9935  0.006  0.0     0.0
2    2.5          lowR9              278349  278405  0.9957  0.006  0.0     0.0
2    2.5         highR9              278349  278405  0.9883  0.006  0.0     0.0
2    2.5          lowR9              278406  278508  0.9970  0.006  0.0     0.0
2    2.5         highR9              278406  278508  0.9896  0.006  0.0     0.0
2    2.5          lowR9              278509  278768  0.9976  0.006  0.0     0.0
2    2.5         highR9              278509  278768  0.9902  0.006  0.0     0.0
2    2.5          lowR9              278769  278800  1.0086  0.006  0.0     0.0
2    2.5         highR9              278769  278800  1.0010  0.006  0.0     0.0
2    2.5          lowR9              278801  278807  1.0089  0.006  0.0     0.0
2    2.5         highR9              278801  278807  1.0014  0.006  0.0     0.0
2    2.5          lowR9              278808  278819  1.0065  0.006  0.0     0.0
2    2.5         highR9              278808  278819  0.9990  0.006  0.0     0.0
2    2.5          lowR9              278820  278821  1.0066  0.006  0.0     0.0
2    2.5         highR9              278820  278821  0.9991  0.006  0.0     0.0
2    2.5          lowR9              278822  278872  1.0034  0.006  0.0     0.0
2    2.5         highR9              278822  278872  0.9959  0.006  0.0     0.0
2    2.5          lowR9              278873  278922  1.0043  0.006  0.0     0.0
2    2.5         highR9              278873  278922  0.9968  0.006  0.0     0.0
2    2.5          lowR9              278923  278961  1.0077  0.006  0.0     0.0
2    2.5         highR9              278923  278961  1.0002  0.006  0.0     0.0
2    2.5          lowR9              278962  278968  1.0077  0.006  0.0     0.0
2    2.5         highR9              278962  278968  1.0002  0.006  0.0     0.0
2    2.5          lowR9              278969  278974  1.0033  0.006  0.0     0.0
2    2.5         highR9              278969  278974  0.9959  0.006  0.0     0.0
2    2.5          lowR9              278975  279023  1.0049  0.006  0.0     0.0
2    2.5         highR9              278975  279023  0.9974  0.006  0.0     0.0
2    2.5          lowR9              279024  279114  1.0054  0.006  0.0     0.0
2    2.5         highR9              279024  279114  0.9980  0.006  0.0     0.0
2    2.5          lowR9              279115  279478  1.0071  0.006  0.0     0.0
2    2.5         highR9              279115  279478  0.9996  0.006  0.0     0.0
2    2.5          lowR9              279479  279653  1.0106  0.006  0.0     0.0
2    2.5         highR9              279479  279653  1.0031  0.006  0.0     0.0
2    2.5          lowR9              279654  279666  1.0072  0.006  0.0     0.0
2    2.5         highR9              279654  279666  0.9997  0.006  0.0     0.0
2    2.5          lowR9              279667  279693  1.0106  0.006  0.0     0.0
2    2.5         highR9              279667  279693  1.0031  0.006  0.0     0.0
2    2.5          lowR9              279694  279714  1.0038  0.006  0.0     0.0
2    2.5         highR9              279694  279714  0.9963  0.006  0.0     0.0
2    2.5          lowR9              279715  279715  1.0066  0.006  0.0     0.0
2    2.5         highR9              279715  279715  0.9991  0.006  0.0     0.0
2    2.5          lowR9              279716  279759  1.0046  0.006  0.0     0.0
2    2.5         highR9              279716  279759  0.9971  0.006  0.0     0.0
2    2.5          lowR9              279760  279765  1.0072  0.006  0.0     0.0
2    2.5         highR9              279760  279765  0.9997  0.006  0.0     0.0
2    2.5          lowR9              279766  279793  1.0022  0.006  0.0     0.0
2    2.5         highR9              279766  279793  0.9948  0.006  0.0     0.0
2    2.5          lowR9              279794  279840  1.0050  0.006  0.0     0.0
2    2.5         highR9              279794  279840  0.9975  0.006  0.0     0.0
2    2.5          lowR9              279841  279843  1.0035  0.006  0.0     0.0
2    2.5         highR9              279841  279843  0.9960  0.006  0.0     0.0
2    2.5          lowR9              279844  279930  1.0054  0.006  0.0     0.0
2    2.5         highR9              279844  279930  0.9979  0.006  0.0     0.0
2    2.5          lowR9              279931  281612  1.0052  0.006  0.0     0.0
2    2.5         highR9              279931  281612  0.9977  0.006  0.0     0.0
2    2.5          lowR9              281613  281692  1.0144  0.006  0.0     0.0
2    2.5         highR9              281613  281692  1.0068  0.006  0.0     0.0
2    2.5          lowR9              281693  281706  1.0124  0.006  0.0     0.0
2    2.5         highR9              281693  281706  1.0049  0.006  0.0     0.0
2    2.5          lowR9              281707  281725  1.0125  0.006  0.0     0.0
2    2.5         highR9              281707  281725  1.0050  0.006  0.0     0.0
2    2.5          lowR9              281726  281796  1.0090  0.006  0.0     0.0
2    2.5         highR9              281726  281796  1.0015  0.006  0.0     0.0
2    2.5          lowR9              281797  281975  1.0122  0.006  0.0     0.0
2    2.5         highR9              281797  281975  1.0047  0.006  0.0     0.0
2    2.5          lowR9              281976  282036  1.0089  0.006  0.0     0.0
2    2.5         highR9              281976  282036  1.0014  0.006  0.0     0.0
2    2.5          lowR9              282037  282091  1.0098  0.006  0.0     0.0
2    2.5         highR9              282037  282091  1.0023  0.006  0.0     0.0
2    2.5          lowR9              282092  282707  1.0074  0.006  0.0     0.0
2    2.5         highR9              282092  282707  0.9999  0.006  0.0     0.0
2    2.5          lowR9              282708  282734  1.0170  0.006  0.0     0.0
2    2.5         highR9              282708  282734  1.0094  0.006  0.0     0.0
2    2.5          lowR9              282735  282799  1.0090  0.006  0.0     0.0
2    2.5         highR9              282735  282799  1.0015  0.006  0.0     0.0
2    2.5          lowR9              282800  282813  1.0123  0.006  0.0     0.0
2    2.5         highR9              282800  282813  1.0047  0.006  0.0     0.0
2    2.5          lowR9              282814  282841  1.0066  0.006  0.0     0.0
2    2.5         highR9              282814  282841  0.9991  0.006  0.0     0.0
2    2.5          lowR9              282842  283041  1.0091  0.006  0.0     0.0
2    2.5         highR9              282842  283041  1.0016  0.006  0.0     0.0
2    2.5          lowR9              283042  283051  1.0125  0.006  0.0     0.0
2    2.5         highR9              283042  283051  1.0050  0.006  0.0     0.0
2    2.5          lowR9              283052  283269  1.0130  0.006  0.0     0.0
2    2.5         highR9              283052  283269  1.0055  0.006  0.0     0.0
2    2.5          lowR9              283270  283282  1.0111  0.006  0.0     0.0
2    2.5         highR9              283270  283282  1.0036  0.006  0.0     0.0
2    2.5          lowR9              283283  283304  1.0080  0.006  0.0     0.0
2    2.5         highR9              283283  283304  1.0005  0.006  0.0     0.0
2    2.5          lowR9              283305  283307  1.0102  0.006  0.0     0.0
2    2.5         highR9              283305  283307  1.0027  0.006  0.0     0.0
2    2.5          lowR9              283308  283352  1.0076  0.006  0.0     0.0
2    2.5         highR9              283308  283352  1.0001  0.006  0.0     0.0
2    2.5          lowR9              283353  283357  1.0112  0.006  0.0     0.0
2    2.5         highR9              283353  283357  1.0037  0.006  0.0     0.0
2    2.5          lowR9              283358  283407  1.0091  0.006  0.0     0.0
2    2.5         highR9              283358  283407  1.0016  0.006  0.0     0.0
2    2.5          lowR9              283408  283415  1.0084  0.006  0.0     0.0
2    2.5         highR9              283408  283415  1.0009  0.006  0.0     0.0
2    2.5          lowR9              283416  283477  1.0095  0.006  0.0     0.0
2    2.5         highR9              283416  283477  1.0020  0.006  0.0     0.0
2    2.5          lowR9              283478  283547  1.0076  0.006  0.0     0.0
2    2.5         highR9              283478  283547  1.0001  0.006  0.0     0.0
2    2.5          lowR9              283548  283819  1.0106  0.006  0.0     0.0
2    2.5         highR9              283548  283819  1.0031  0.006  0.0     0.0
2    2.5          lowR9              283820  283829  1.0074  0.006  0.0     0.0
2    2.5         highR9              283820  283829  0.9999  0.006  0.0     0.0
2    2.5          lowR9              283830  283864  1.0064  0.006  0.0     0.0
2    2.5         highR9              283830  283864  0.9989  0.006  0.0     0.0
2    2.5          lowR9              283865  283875  1.0094  0.006  0.0     0.0
2    2.5         highR9              283865  283875  1.0019  0.006  0.0     0.0
2    2.5          lowR9              283876  283876  1.0095  0.006  0.0     0.0
2    2.5         highR9              283876  283876  1.0020  0.006  0.0     0.0
2    2.5          lowR9              283877  283884  1.0036  0.006  0.0     0.0
2    2.5         highR9              283877  283884  0.9961  0.006  0.0     0.0
2    2.5          lowR9              283885  283933  1.0042  0.006  0.0     0.0
2    2.5         highR9              283885  283933  0.9968  0.006  0.0     0.0
2    2.5          lowR9              283934  283945  1.0049  0.006  0.0     0.0
2    2.5         highR9              283934  283945  0.9974  0.006  0.0     0.0
2    2.5          lowR9              283946  283963  1.0049  0.006  0.0     0.0
2    2.5         highR9              283946  283963  0.9974  0.006  0.0     0.0
2    2.5          lowR9              283964  284024  1.0036  0.006  0.0     0.0
2    2.5         highR9              283964  284024  0.9961  0.006  0.0     0.0
2    2.5          lowR9              284025  284044  1.0038  0.006  0.0     0.0
2    2.5         highR9              284025  284044  0.9963  0.006  0.0     0.0
